% --------------------------------------------------------
%
% Each line must contain data or a comment.
% Comment lines begin with a percent (%) character.
% Data lines contain two colums seperated by a comma (,) character.
% Each data line specifies a sample clock index, and if the clock should be sampled or skipped.
% Clock indicies must be between 0 and 65535.
%
% Examples:
%  "128, 1" means sample clock 128
%  "144, 0" means skip clock 144
%
% --------------------------------------------------------
% Clock index, Value (0 = skip, 1 = sample)
% --------------------------------------------------------
%
990,	1
991,	0
992,	0
993,	1
994,	0
995,	0
996,	1
997,	0
998,	0
999,	1
1000,	0
1001,	0
1002,	1
1003,	0
1004,	0
1005,	1
1006,	0
1007,	0
1008,	1
1009,	0
1010,	0
1011,	1
1012,	0
1013,	0
1014,	1
1015,	0
1016,	0
1017,	1
1018,	0
1019,	0
1020,	1
1021,	0
1022,	0
1023,	1
1024,	0
1025,	0
1026,	1
1027,	0
1028,	0
1029,	1
1030,	0
1031,	0
1032,	1
1033,	0
1034,	0
1035,	1
1036,	0
1037,	0
1038,	1
1039,	0
1040,	0
1041,	1
1042,	0
1043,	0
1044,	1
1045,	0
1046,	0
1047,	1
1048,	0
1049,	0
1050,	1
1051,	0
1052,	0
1053,	1
1054,	0
1055,	0
1056,	1
1057,	0
1058,	0
1059,	1
1060,	0
1061,	0
1062,	1
1063,	0
1064,	0
1065,	1
1066,	0
1067,	0
1068,	1
1069,	0
1070,	0
1071,	1
1072,	0
1073,	0
1074,	1
1075,	0
1076,	0
1077,	1
1078,	0
1079,	0
1080,	1
1081,	0
1082,	0
1083,	1
1084,	0
1085,	0
1086,	1
1087,	0
1088,	0
1089,	1
1090,	0
1091,	0
1092,	1
1093,	0
1094,	0
1095,	1
1096,	0
1097,	0
1098,	1
1099,	0
1100,	0
1101,	1
1102,	0
1103,	0
1104,	1
1105,	0
1106,	0
1107,	1
1108,	0
1109,	0
1110,	1
1111,	0
1112,	0
1113,	1
1114,	0
1115,	0
1116,	1
1117,	0
1118,	0
1119,	1
1120,	0
1121,	0
1122,	1
1123,	0
1124,	0
1125,	1
1126,	0
1127,	0
1128,	1
1129,	0
1130,	0
1131,	1
1132,	0
1133,	0
1134,	1
1135,	0
1136,	0
1137,	1
1138,	0
1139,	0
1140,	1
1141,	0
1142,	0
1143,	1
1144,	0
1145,	0
1146,	1
1147,	0
1148,	0
1149,	1
1150,	0
1151,	0
1152,	1
1153,	0
1154,	0
1155,	1
1156,	0
1157,	0
1158,	1
1159,	0
1160,	0
1161,	1
1162,	0
1163,	0
1164,	1
1165,	0
1166,	0
1167,	1
1168,	0
1169,	0
1170,	1
1171,	0
1172,	0
1173,	1
1174,	0
1175,	0
1176,	1
1177,	0
1178,	0
1179,	1
1180,	0
1181,	0
1182,	1
1183,	0
1184,	0
1185,	1
1186,	0
1187,	0
1188,	1
1189,	0
1190,	0
1191,	1
1192,	0
1193,	0
1194,	1
1195,	0
1196,	0
1197,	1
1198,	0
1199,	0
1200,	1
1201,	0
1202,	0
1203,	1
1204,	0
1205,	0
1206,	1
1207,	0
1208,	0
1209,	1
1210,	0
1211,	0
1212,	1
1213,	0
1214,	0
1215,	1
1216,	0
1217,	0
1218,	1
1219,	0
1220,	0
1221,	1
1222,	0
1223,	0
1224,	1
1225,	0
1226,	0
1227,	1
1228,	0
1229,	0
1230,	1
1231,	0
1232,	0
1233,	1
1234,	0
1235,	0
1236,	1
1237,	0
1238,	0
1239,	1
1240,	0
1241,	0
1242,	1
1243,	0
1244,	0
1245,	1
1246,	0
1247,	0
1248,	1
1249,	0
1250,	0
1251,	1
1252,	0
1253,	0
1254,	1
1255,	0
1256,	0
1257,	1
1258,	0
1259,	0
1260,	1
1261,	0
1262,	0
1263,	1
1264,	0
1265,	0
1266,	1
1267,	0
1268,	0
1269,	1
1270,	0
1271,	0
1272,	1
1273,	0
1274,	0
1275,	1
1276,	0
1277,	0
1278,	1
1279,	0
1280,	0
1281,	1
1282,	0
1283,	0
1284,	1
1285,	0
1286,	0
1287,	1
1288,	0
1289,	0
1290,	1
1291,	0
1292,	0
1293,	1
1294,	0
1295,	0
1296,	1
1297,	0
1298,	0
1299,	1
1300,	0
1301,	0
1302,	1
1303,	0
1304,	0
1305,	1
1306,	0
1307,	0
1308,	1
1309,	0
1310,	0
1311,	1
1312,	0
1313,	0
1314,	1
1315,	0
1316,	0
1317,	1
1318,	0
1319,	0
1320,	1
1321,	0
1322,	0
1323,	1
1324,	0
1325,	0
1326,	1
1327,	0
1328,	0
1329,	1
1330,	0
1331,	0
1332,	1
1333,	0
1334,	0
1335,	1
1336,	0
1337,	0
1338,	1
1339,	0
1340,	0
1341,	1
1342,	0
1343,	0
1344,	1
1345,	0
1346,	0
1347,	1
1348,	0
1349,	0
1350,	1
1351,	0
1352,	0
1353,	1
1354,	0
1355,	0
1356,	1
1357,	0
1358,	0
1359,	1
1360,	0
1361,	0
1362,	1
1363,	0
1364,	0
1365,	1
1366,	0
1367,	0
1368,	1
1369,	0
1370,	0
1371,	1
1372,	0
1373,	0
1374,	1
1375,	0
1376,	0
1377,	1
1378,	0
1379,	0
1380,	1
1381,	0
1382,	0
1383,	1
1384,	0
1385,	0
1386,	1
1387,	0
1388,	0
1389,	1
1390,	0
1391,	0
1392,	1
1393,	0
1394,	0
1395,	1
1396,	0
1397,	0
1398,	1
1399,	0
1400,	0
1401,	1
1402,	0
1403,	0
1404,	1
1405,	0
1406,	0
1407,	1
1408,	0
1409,	0
1410,	1
1411,	0
1412,	0
1413,	1
1414,	0
1415,	0
1416,	1
1417,	0
1418,	0
1419,	1
1420,	0
1421,	0
1422,	1
1423,	0
1424,	0
1425,	1
1426,	0
1427,	0
1428,	1
1429,	0
1430,	0
1431,	1
1432,	0
1433,	0
1434,	1
1435,	0
1436,	0
1437,	1
1438,	0
1439,	0
1440,	1
1441,	0
1442,	0
1443,	1
1444,	0
1445,	0
1446,	1
1447,	0
1448,	0
1449,	1
1450,	0
1451,	0
1452,	1
1453,	0
1454,	0
1455,	1
1456,	0
1457,	0
1458,	1
1459,	0
1460,	0
1461,	1
1462,	0
1463,	0
1464,	1
1465,	0
1466,	0
1467,	1
1468,	0
1469,	0
1470,	1
1471,	0
1472,	0
1473,	1
1474,	0
1475,	0
1476,	1
1477,	0
1478,	0
1479,	1
1480,	0
1481,	0
1482,	1
1483,	0
1484,	0
1485,	1
1486,	0
1487,	0
1488,	1
1489,	0
1490,	0
1491,	1
1492,	0
1493,	0
1494,	1
1495,	0
1496,	0
1497,	1
1498,	0
1499,	0
1500,	1
1501,	0
1502,	0
1503,	1
1504,	0
1505,	0
1506,	1
1507,	0
1508,	0
1509,	1
1510,	0
1511,	0
1512,	1
1513,	0
1514,	0
1515,	1
1516,	0
1517,	0
1518,	1
1519,	0
1520,	0
1521,	1
1522,	0
1523,	0
1524,	1
1525,	0
1526,	0
1527,	1
1528,	0
1529,	0
1530,	1
1531,	0
1532,	0
1533,	1
1534,	0
1535,	0
