% --------------------------------------------------------
%
% Each line must contain data or a comment.
% Comment lines begin with a percent (%) character.
% Data lines contain two colums seperated by a comma (,) character.
% Each data line specifies a sample clock index, and if the clock should be sampled or skipped.
% Clock indicies must be between 0 and 65535.
%
% Examples:
%  "128, 1" means sample clock 128
%  "144, 0" means skip clock 144
%
% --------------------------------------------------------
% Clock index, Value (0 = skip, 1 = sample)
% --------------------------------------------------------
%
990,	1
991,	0
992,	1
993,	0
994,	1
995,	0
996,	1
997,	0
998,	1
999,	0
1000,	1
1001,	0
1002,	1
1003,	0
1004,	1
1005,	0
1006,	1
1007,	0
1008,	1
1009,	0
1010,	1
1011,	0
1012,	1
1013,	0
1014,	1
1015,	0
1016,	1
1017,	0
1018,	1
1019,	0
1020,	1
1021,	0
1022,	1
1023,	0
